CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,balance_log,salary_log,product_norm,tenure_norm,card_flag,active_flag,salary_balance_ratio,product_per_tenure,zero_balance_flag,high_balance_flag,Balance_Category,engagement_score,low_engagement_flag,activity_product_interaction,balance_activity_gap,tenure_engagement_ratio,is_dormant_high_value,product_intensity,Geography_Germany,Geography_Spain,Gender_Male,cluster_id,dist_to_cluster_0,dist_to_cluster_1,dist_to_cluster_2,dist_to_cluster_3,dist_to_cluster_4,Engagement_Segment,is_active_power_core,is_active_casual,is_inactive_disengaged,is_inactive_high_balance,is_inactive_low_balance,customer_value_segment,Exited
679,24,6,114948.76,2,0,1,135768.25,11.65225044232486,11.818712032531048,0.5,0.6,0,1,1.1811094690410837,0.2857142857142857,0,0,Medium Balance,0.7511633453220015,0,2,0.0,0.10730904933171449,0,Medium,False,False,False,3,3.5993774622257493,2.4762678606285733,2.665454851806948,0.7434604611925183,2.088162048132403,Active_Power_Core,1,0,0,0,0,Platinum Value,0
850,61,3,141784.02,1,1,1,92053.75,11.862067245750739,11.430138787719871,0.25,0.3,1,1,0.6492487711325217,0.25,0,1,High Balance,0.6987052098333222,0,1,0.0,0.17467630245833055,0,Low,True,False,True,1,3.2392414406718815,1.1660871907218104,2.9261648724178544,2.1705481009622782,1.739981573449198,Inactive_High_Balance,0,0,0,1,0,High Value,0
689,33,2,161814.64,2,1,0,169381.9,11.99421294148136,12.039917111594816,0.5,0.2,1,0,1.046758520993397,0.6666666666666666,0,1,High Balance,0.36530611333016755,0,0,161814.64,0.12176870444338918,1,Medium,True,False,True,1,3.7245342686759617,1.7499750306258193,2.4980891665846525,1.8413640956164252,2.7894842179719452,Inactive_High_Balance,0,0,0,1,0,High Value,0
491,36,0,53369.13,1,1,1,103934.12,10.885006505150393,11.551522137296683,0.25,0.0,1,1,1.9474211511195494,1.0,0,0,Medium Balance,0.6568684265948718,0,1,0.0,0.6568684265948718,0,Low,False,False,False,1,3.588371190363313,1.2550023095084428,3.151193577348117,2.735404681551831,2.673455103964432,Inactive_High_Balance,0,0,0,1,0,High Value,0
714,24,7,0.0,2,1,0,166335.0,0.0,12.021765118001163,0.5,0.7,1,0,166335.0,0.25,1,0,Zero Balance,0.27,1,0,0.0,0.03375,0,Medium,False,False,False,2,3.820358901771516,3.2340047897825297,1.1897924301291978,2.7852233044417507,3.021084406383344,Inactive_Disengaged,0,0,1,0,0,Low Value,0
513,30,5,0.0,2,1,0,162523.66,0.0,11.998585023084633,0.5,0.5,1,0,162523.66,0.3333333333333333,1,0,Zero Balance,0.25,1,0,0.0,0.041666666666666664,0,Medium,False,False,True,2,3.7498429996535885,2.975039201782753,1.0361126979393878,2.7933455789608463,3.178063325083522,Inactive_Disengaged,0,0,1,0,0,Low Value,0
630,23,4,137964.51,1,0,1,174570.55,11.834759005366019,12.070089965239138,0.25,0.4,0,1,1.2653202238733432,0.2,0,1,High Balance,0.6583743790992382,0,1,0.0,0.13167487581984766,0,Low,True,False,False,1,3.7055111910962015,1.2994226785625533,2.8499873419699067,2.1310819826836607,1.5029297213991986,Inactive_High_Balance,0,0,0,1,0,High Value,0
750,22,3,121681.82,1,1,0,128643.35,11.709173102207032,11.764806899139577,0.25,0.3,1,0,1.05720224103945,0.25,0,0,Medium Balance,0.29685294542400464,1,0,121681.82,0.07421323635600116,0,Low,False,True,True,1,3.463580333977795,0.8764226871515123,2.6805736621167378,2.6719575388604238,1.9930025671223888,Inactive_High_Balance,0,0,0,1,0,High Value,1
443,59,4,110939.3,1,1,0,72846.58,11.616747497769982,11.196124592128555,0.25,0.4,1,0,0.6566286552316877,0.2,0,0,Medium Balance,0.3057332383270518,0,0,110939.3,0.06114664766541036,0,Low,True,False,True,1,2.9013426999971186,0.952415793269313,2.5793103860846274,2.5514191549890652,1.680135249171728,Inactive_High_Balance,0,0,0,1,0,High Value,1
675,31,2,90826.27,2,1,0,60270.87,11.416714849895715,11.006620773040725,0.5,0.2,1,0,0.6635768090354361,0.6666666666666666,0,0,Medium Balance,0.358309905779634,0,0,90826.27,0.11943663525987801,0,Medium,False,True,True,1,2.806038802780625,1.6884190775247092,2.376548521580823,1.8221027656705813,2.754558641667985,Inactive_High_Balance,0,0,0,1,0,High Value,0
632,40,3,193354.86,2,1,0,149188.41,12.172287604308265,11.912971985680421,0.5,0.3,1,0,0.7715742879476216,0.5,0,1,High Balance,0.37746343180235087,0,0,193354.86,0.09436585795058772,1,Medium,False,False,True,3,3.53441665537414,1.708534123806999,2.3677317857666798,1.5544210028853083,2.5181773395201246,Active_Power_Core,1,0,0,0,0,Platinum Value,0
710,24,2,110407.44,2,0,0,15832.43,11.611941859178398,9.669878806599144,0.5,0.2,0,0,0.14339872930004263,0.6666666666666666,0,0,Medium Balance,0.3106750195286013,0,0,110407.44,0.10355833984286711,0,Medium,True,False,False,0,1.9684760903007494,2.452887915920532,2.991922440736066,2.638481127871385,3.30704484470171,Inactive_Low_Balance,0,0,0,0,1,Medium Value,1
701,51,9,0.0,2,0,0,61961.57,0.0,11.034285772043745,0.5,0.9,0,0,61961.57,0.2,1,0,Zero Balance,0.24,1,0,0.0,0.024,0,Medium,False,False,True,2,3.287442485507326,3.6326660842239047,1.691145303923649,3.050791828922522,3.07788589684693,Inactive_Disengaged,0,0,1,0,0,Low Value,0
572,51,8,97750.07,3,1,1,193014.26,11.490179424079262,12.170524532118877,0.75,0.8,1,1,1.9745488207955166,0.3333333333333333,0,0,Medium Balance,0.8941999059650692,0,3,0.0,0.09935554510722991,0,High,True,False,True,3,4.925730794419655,4.406201972219223,3.8717877011955837,2.229479657070541,3.88717413522949,Active_Power_Core,1,0,0,0,0,Platinum Value,1
731,39,2,126816.18,1,1,1,74850.93,11.750501800766454,11.223267174418488,0.25,0.2,1,1,0.5902270496789157,0.3333333333333333,0,0,Medium Balance,0.6873536295944428,0,1,0.0,0.22911787653148094,0,Low,False,True,False,1,3.1320393452698747,1.1108668576443366,2.999305204085461,2.3321772863171684,2.048370473762161,Inactive_High_Balance,0,0,0,1,0,High Value,0
633,40,4,150578.0,1,0,1,34670.62,11.922243142393883,10.45367676386375,0.25,0.4,0,1,0.23024870665896308,0.2,0,1,High Balance,0.6594342218743818,0,1,0.0,0.13188684437487636,0,Low,False,False,True,1,2.3397744538238956,1.4795709587715746,2.9624100791020354,2.274251605809568,1.6596401373006053,Inactive_High_Balance,0,0,0,1,0,High Value,1
696,40,3,153639.11,1,1,1,138351.68,11.94236819841897,11.837561356187555,0.25,0.3,1,1,0.9004919353416241,0.25,0,1,High Balance,0.699678030591621,0,1,0.0,0.17491950764790526,0,Low,False,True,True,1,3.59537041482755,1.2474181536305706,2.9660638203257017,2.2057704192345673,1.7948992519109528,Inactive_High_Balance,0,0,0,1,0,High Value,0
710,21,4,109130.96,2,1,1,56191.99,11.60031307117677,10.936547295005877,0.5,0.4,1,1,0.5148994849904647,0.4,0,0,Medium Balance,0.7805341404233612,0,2,0.0,0.15610682808467224,0,Medium,False,False,True,3,2.913366981324098,2.305029853331992,2.7640728922752276,1.0421473206606109,2.435579925328208,Active_Power_Core,1,0,0,0,0,Platinum Value,0
594,36,6,153880.15,1,0,0,135431.72,11.943935830194167,11.81623026462406,0.25,0.6,0,0,0.8801059778926789,0.14285714285714285,0,1,High Balance,0.2796970219569984,1,0,153880.15,0.039956717422428345,1,Low,False,False,True,4,3.5089634828511542,1.5795431723799889,2.666177842574872,2.596677289325005,1.4180196291594631,Active_Casual,0,1,0,0,0,Platinum Value,0
606,40,5,0.0,2,1,1,70899.27,0.0,11.169029520693504,0.5,0.5,1,1,70899.27,0.3333333333333333,1,0,Zero Balance,0.6500000000000001,0,2,0.0,0.10833333333333335,0,Medium,False,False,True,2,2.969108511741921,2.904321457376464,1.163671335251053,2.103222256655244,2.8552812988800262,Inactive_Disengaged,0,0,1,0,0,Low Value,0
568,27,1,116320.68,1,0,1,45563.94,11.664114735579142,10.726893840129184,0.25,0.1,0,1,0.3917063439936563,0.5,0,0,Medium Balance,0.6263070774992272,0,1,0.0,0.3131535387496136,0,Low,False,True,False,1,2.797777328043689,1.155172890832572,3.099746081832844,2.606659586823766,2.4042354554348195,Inactive_High_Balance,0,0,0,1,0,High Value,0
579,33,1,65667.79,2,0,0,164608.98,11.09237905355463,12.011334197221823,0.5,0.1,0,0,2.5066546832978043,1.0,0,0,Medium Balance,0.2943806797261947,1,0,65667.79,0.14719033986309735,0,Medium,False,False,False,1,3.82692191317283,1.902453965149898,2.5823359338073058,2.2885344244970365,3.138504624844857,Inactive_High_Balance,0,0,0,1,0,High Value,0
748,38,4,115221.36,1,0,1,70956.75,11.65461910563172,11.169839908476241,0.25,0.4,0,1,0.6158244805956066,0.2,0,0,Medium Balance,0.6561920409321751,0,1,0.0,0.131238408186435,0,Low,False,False,True,1,2.895263977535216,1.1338171768949066,2.7625515124922084,2.0571661324458628,1.3640802576800937,Inactive_High_Balance,0,0,0,1,0,High Value,0
639,43,6,99610.92,2,1,0,187296.78,11.509037115126622,12.140455035719118,0.5,0.6,1,0,1.8802647313694987,0.2857142857142857,0,0,Medium Balance,0.3994283609546414,0,0,99610.92,0.05706119442209163,0,Medium,False,False,True,3,3.673205454535382,2.1635915058651545,2.2266661532223533,1.3200787259848372,2.062557928655841,Active_Power_Core,1,0,0,0,0,Platinum Value,0
605,36,7,128829.25,1,1,0,190588.59,11.766250925325487,12.157877651711726,0.25,0.7,1,0,1.4793776306418718,0.125,0,1,High Balance,0.3375444252797612,0,0,128829.25,0.04219305315997015,1,Low,False,False,True,4,3.8066695861714916,1.8734396057132852,2.7239576331361497,2.5572835816272512,1.2450400728695894,Active_Casual,0,1,0,0,0,Platinum Value,0
796,40,2,113228.38,2,1,1,46415.09,11.637170951712418,10.74540144534586,0.5,0.2,1,1,0.4099209056871988,0.6666666666666666,0,0,Medium Balance,0.7609806620411074,0,2,0.0,0.25366022068036914,0,Medium,True,False,True,3,2.87929189581336,2.2233635103364815,2.9279667200711406,1.542877244889324,2.853391593929888,Active_Power_Core,1,0,0,0,0,Platinum Value,0
704,42,8,129735.3,2,1,1,179565.57,11.773259207784772,12.098301281667347,0.5,0.8,1,1,1.3840811708057037,0.2222222222222222,0,1,High Balance,0.8226293284151522,0,2,0.0,0.0914032587127947,0,Medium,False,False,True,3,4.104200791293095,3.115440742324803,3.0938655910203736,1.4357228658674315,2.2712053590198225,Active_Power_Core,1,0,0,0,0,Platinum Value,0
707,44,3,0.0,2,1,1,135077.01,0.0,11.813607742380327,0.5,0.3,1,1,135077.01,0.5,1,0,Zero Balance,0.6300000000000001,0,2,0.0,0.15750000000000003,0,Medium,False,True,True,2,3.5585988505513932,2.7532981416555824,1.3151892127552838,2.2727314018106934,3.1432668671322683,Inactive_Disengaged,0,0,1,0,0,Low Value,0
756,36,2,136815.64,1,1,1,170041.95,11.826396914200256,12.04380633118133,0.25,0.2,1,1,1.2428455339935258,0.3333333333333333,0,1,High Balance,0.6882730749976237,0,1,0.0,0.22942435833254124,0,Low,True,False,True,1,3.830357329406138,1.2707779559364838,3.0643091294889637,2.396427864658305,2.1389693117560427,Inactive_High_Balance,0,0,0,1,0,High Value,0
730,34,5,74197.38,2,1,0,96875.52,11.214497596033034,11.481192456855137,0.5,0.5,1,0,1.3056285056358372,0.3333333333333333,0,0,Medium Balance,0.38586010741850396,0,0,74197.38,0.064310017903084,0,Medium,False,False,False,3,3.028619170703346,1.8523378659501588,2.037951156513997,1.183859109852327,2.0745461551164537,Active_Power_Core,1,0,0,0,0,Platinum Value,0
781,19,3,0.0,2,1,1,124297.32,0.0,11.730439761719612,0.5,0.3,1,1,124297.32,0.5,1,0,Zero Balance,0.6300000000000001,0,2,0.0,0.15750000000000003,0,Medium,False,False,False,2,3.4858005129078964,2.7422131850053275,1.293548404678951,2.2608615798637532,3.13354456507666,Inactive_Disengaged,0,0,1,0,0,Low Value,0
520,29,8,95947.76,1,1,0,4696.44,11.471569577954735,8.454772958454585,0.25,0.8,1,0,0.04894737566175946,0.1111111111111111,0,0,Medium Balance,0.34397445353870154,0,0,95947.76,0.03821938372652239,0,Low,False,False,False,0,1.7842656387254807,3.6071813580651733,4.033075917077266,3.9445328720965853,3.1251639370775735,Inactive_Low_Balance,0,0,0,0,1,Medium Value,0
670,36,7,0.0,2,0,0,59571.5,0.0,10.994949337175397,0.5,0.7,0,0,59571.5,0.25,1,0,Zero Balance,0.21999999999999997,1,0,0.0,0.027499999999999997,0,Medium,False,False,True,2,3.0525928884417515,3.274291739968776,1.285073942735935,2.9131896336967897,3.095019944316416,Inactive_Disengaged,0,0,1,0,0,Low Value,0
664,48,10,0.0,1,1,0,140173.17,0.0,11.850640999804376,0.25,1.0,1,0,140173.17,0.09090909090909091,1,0,Zero Balance,0.225,1,0,0.0,0.020454545454545454,0,Low,False,False,True,2,4.083691122549976,3.559738670206304,2.411019916801594,3.7851339065432836,2.689706386586542,Inactive_Disengaged,0,0,1,0,0,Low Value,1
525,47,6,118560.0,1,1,0,82522.61,11.68318287504225,11.32083971319875,0.25,0.6,1,0,0.6960350368164911,0.14285714285714285,0,0,Medium Balance,0.32653808200509515,0,0,118560.0,0.04664829742929931,0,Low,False,True,False,4,3.004033631858982,1.4199054251429775,2.557491790127371,2.4394232323570897,1.161348272215827,Active_Casual,0,1,0,0,0,High Value,1
716,41,8,126145.54,2,1,1,138051.19,11.74519952602758,11.835387081049928,0.5,0.8,1,1,1.0943715935450946,0.2222222222222222,0,0,Medium Balance,0.822289394205437,0,2,0.0,0.09136548824504856,0,Medium,True,False,True,3,3.886539797717874,3.066534923929899,3.043448591262458,1.3356613883836321,2.203778556076191,Active_Power_Core,1,0,0,0,0,Platinum Value,0
646,30,10,100548.67,2,0,0,136983.77,11.518407113246134,11.827625030747443,0.5,1.0,0,0,1.3623492747415282,0.18181818181818182,0,0,Medium Balance,0.3895418755316544,0,0,100548.67,0.03541289777560495,0,Medium,True,False,False,3,3.809338863538096,3.1235514746989304,2.728855118263652,1.9800736765637441,2.087584639191136,Active_Power_Core,1,0,0,0,0,Platinum Value,0
730,47,7,0.0,1,1,0,33373.26,0.0,10.415540223172098,0.25,0.7,1,0,33373.26,0.125,1,0,Zero Balance,0.195,1,0,0.0,0.024375,0,Low,False,False,False,2,2.719708564221823,3.0642648921606774,2.1224770857444053,3.693873295673487,2.796834967936169,Inactive_Disengaged,0,0,1,0,0,Low Value,1
643,35,6,0.0,2,1,1,41549.64,0.0,10.634668203293728,0.5,0.6,1,1,41549.64,0.2857142857142857,1,0,Zero Balance,0.6600000000000001,0,2,0.0,0.0942857142857143,0,Medium,False,True,False,2,2.5900003696891076,3.1354625736023793,1.465107467786965,2.2449062514636897,2.8735754005258625,Inactive_Disengaged,0,0,1,0,0,Low Value,0
710,33,1,0.0,2,1,0,168313.17,0.0,12.033587571524784,0.5,0.1,1,0,168313.17,1.0,1,0,Zero Balance,0.21000000000000002,1,0,0.0,0.10500000000000001,0,Medium,False,True,True,2,4.055630638660499,2.9406399512712422,1.8431965674721709,3.3013350382361843,3.8805702233479735,Inactive_Disengaged,0,0,1,0,0,Low Value,0
637,60,3,0.0,2,1,1,70174.03,0.0,11.158747828732663,0.5,0.3,1,1,70174.03,0.5,1,0,Zero Balance,0.6300000000000001,0,2,0.0,0.15750000000000003,0,Medium,False,False,True,2,3.000929703833724,2.735116588169851,1.2903762125143743,2.263064524826963,3.127217906517452,Inactive_Disengaged,0,0,1,0,0,Low Value,0
539,39,3,0.0,2,1,0,36692.17,0.0,10.510345913181014,0.5,0.3,1,0,36692.17,0.5,1,0,Zero Balance,0.23,1,0,0.0,0.0575,0,Medium,False,False,True,2,2.6531400457332173,2.9521433127770718,1.510721768194718,3.073347099090663,3.5416871719525544,Inactive_Disengaged,0,0,1,0,0,Low Value,0
542,31,3,0.0,2,1,1,115217.59,0.0,11.65458638575272,0.5,0.3,1,1,115217.59,0.5,1,0,Zero Balance,0.6300000000000001,0,2,0.0,0.15750000000000003,0,Medium,False,False,False,2,3.4198430450663264,2.734302960171543,1.2782866878795691,2.252699342552848,3.126608861787125,Inactive_Disengaged,0,0,1,0,0,Low Value,0
643,41,7,154902.66,1,1,1,49667.28,11.950558654273012,10.813121778953395,0.25,0.7,1,1,0.3206333536599458,0.125,0,1,High Balance,0.7397772553854745,0,1,0.0,0.0924721569231843,0,Low,True,False,True,4,2.8555593515191533,2.178916531846178,3.0856272495178585,2.2002937711094277,1.1178106814182098,Active_Casual,0,1,0,0,0,Platinum Value,0
446,45,10,125191.69,1,1,1,128260.86,11.737609349362103,11.761829234390936,0.25,1.0,1,1,1.0245075810736233,0.09090909090909091,0,0,Medium Balance,0.7671974416049512,0,1,0.0,0.06974522196408647,0,Low,False,True,False,4,3.997047433535451,3.046061088810041,3.4558971740479887,2.6141250590781406,1.384570843277035,Active_Casual,0,1,0,0,0,High Value,1
819,39,9,133102.92,1,1,0,27046.46,11.79888545548971,10.205348379680887,0.25,0.9,1,0,0.20319807260372194,0.1,0,1,High Balance,0.3579397823375069,0,0,133102.92,0.03579397823375069,1,Low,False,False,False,4,2.4918054780527323,2.650994300569768,3.130933687225782,2.9274977864787077,1.5758827098948762,Active_Casual,0,1,0,0,0,Platinum Value,1
705,49,7,0.0,1,1,0,63405.2,0.0,11.057316927442118,0.25,0.7,1,0,63405.2,0.125,1,0,Zero Balance,0.195,1,0,0.0,0.024375,0,Low,False,False,False,2,3.1631172444644493,2.9173696606400457,1.8952048296193542,3.56527741287707,2.635230954492814,Inactive_Disengaged,0,0,1,0,0,Low Value,1
503,31,4,0.0,2,1,1,21645.06,0.0,9.982578730725962,0.5,0.4,1,1,21645.06,0.4,1,0,Zero Balance,0.6400000000000001,0,2,0.0,0.12800000000000003,0,Medium,False,True,True,2,2.0926040202422955,3.137699728884378,1.8601531680879637,2.600115695784003,3.294194978800198,Inactive_Disengaged,0,0,1,0,0,Low Value,0
554,46,4,0.0,2,0,1,57320.92,0.0,10.956438377543023,0.5,0.4,0,1,57320.92,0.4,1,0,Zero Balance,0.5900000000000001,0,2,0.0,0.11800000000000002,0,Medium,False,True,True,2,2.739353292375389,2.763753993665009,1.0581168333889999,2.202243748308256,2.9727903398124083,Inactive_Disengaged,0,0,1,0,0,Low Value,0
850,49,6,128663.9,1,1,0,65769.3,11.764966629114644,11.093923647635153,0.25,0.6,1,0,0.5111673813137849,0.14285714285714285,0,1,High Balance,0.32752886643553586,0,0,128663.9,0.04678983806221941,1,Low,False,False,True,4,2.8115245809937055,1.4509256700413782,2.5891647779019427,2.460029114266416,1.1978098333113092,Active_Casual,0,1,0,0,0,Platinum Value,1
662,26,0,0.0,2,0,1,72929.96,0.0,11.197268519198925,0.5,0.0,0,1,72929.96,2.0,1,0,Zero Balance,0.55,0,2,0.0,0.55,0,Medium,False,False,True,2,3.3407074553884746,2.7542521899603707,1.8930070499679592,2.8424271820876386,3.734642051917936,Inactive_Disengaged,0,0,1,0,0,Low Value,0
593,35,9,114193.24,1,1,0,71154.1,11.645656137103646,11.172617280499388,0.25,0.9,1,0,0.623097101920377,0.1,0,0,Medium Balance,0.3560834573905063,0,0,114193.24,0.035608345739050626,0,Low,False,False,True,4,3.1635792742074162,2.3699803041760554,2.867774575936627,2.6628305031011203,1.038667485085905,Active_Casual,0,1,0,0,0,High Value,0
733,51,10,141556.96,1,1,0,130189.53,11.860464523505039,11.77675427185635,0.25,1.0,1,0,0.919690634140249,0.09090909090909091,0,1,High Balance,0.36868579335794294,0,0,141556.96,0.03351689030526754,1,Low,False,False,True,4,3.8070761488474947,2.7121510816123777,3.0758152882844914,2.8165116283378895,1.2332151330857877,Active_Casual,0,1,0,0,0,Platinum Value,0
444,45,4,0.0,2,1,0,161653.5,0.0,11.993216620687546,0.5,0.4,1,0,161653.5,0.4,1,0,Zero Balance,0.24000000000000002,1,0,0.0,0.048,0,Medium,False,False,False,2,3.768297552069626,2.9015067759448625,1.1287183599216206,2.862996867063724,3.3103640254026208,Inactive_Disengaged,0,0,1,0,0,Low Value,1
671,34,6,37266.67,2,0,0,156917.12,10.52588147374953,11.96347941962465,0.5,0.6,0,0,4.210542810967254,0.2857142857142857,0,0,Medium Balance,0.33751773991229983,0,0,37266.67,0.048216819987471404,0,Medium,True,False,False,3,3.5102680345055686,2.1737042335119945,2.0462699002487104,1.5069187994838764,2.1265147664961956,Active_Power_Core,1,0,0,0,0,Platinum Value,0
743,32,9,0.0,2,1,0,175252.78,0.0,12.073990373851101,0.5,0.9,1,0,175252.78,0.2,1,0,Zero Balance,0.29000000000000004,1,0,0.0,0.029000000000000005,0,Medium,False,False,True,2,4.03696646421114,3.616217895838886,1.6632619446134596,2.9529634586184055,3.027237883824901,Inactive_Disengaged,0,0,1,0,0,Low Value,0
750,33,3,161801.47,1,0,1,153288.97,11.994131549250206,11.940086635452651,0.25,0.3,0,1,0.947383374308192,0.25,0,1,High Balance,0.6503051272889141,0,1,0.0,0.16257628182222852,0,Low,False,True,False,1,3.628887164212478,1.0887464295846592,2.894645066659362,2.204662718582845,1.743761211248499,Inactive_High_Balance,0,0,0,1,0,High Value,1
697,25,5,82931.85,2,1,1,128373.88,11.325786523187793,11.76271001246898,0.5,0.5,1,1,1.547925580755997,0.3333333333333333,0,0,Medium Balance,0.7872083377309422,0,2,0.0,0.1312013896218237,0,Medium,False,True,False,3,3.5787880478657366,2.413705328223797,2.696088918747308,0.8531048449208954,2.272572399270009,Active_Power_Core,1,0,0,0,0,Platinum Value,0
666,30,7,109805.3,1,0,1,163625.56,11.606473183460748,12.005342037162169,0.25,0.7,0,1,1.4901290727399066,0.125,0,0,Medium Balance,0.6856087682441301,0,1,0.0,0.08570109603051626,0,Low,False,False,True,4,3.735482458374839,2.032598735003755,2.9153894565096947,2.1293171289832977,0.9152510265160126,Active_Casual,0,1,0,0,0,High Value,0
575,37,0,0.0,2,0,0,30114.32,0.0,10.312789291355287,0.5,0.0,0,0,30114.32,2.0,1,0,Zero Balance,0.15,1,0,0.0,0.15,0,Medium,False,True,False,2,3.119718585339023,3.262160517786001,2.456593263136924,3.774262721800273,4.304973969986751,Inactive_Disengaged,0,0,1,0,0,Low Value,0
806,32,3,63763.49,1,1,0,156593.09,11.062951731310925,11.961412322363087,0.25,0.3,1,0,2.4558040062737114,0.25,0,0,Medium Balance,0.28902417698259586,1,0,63763.49,0.07225604424564896,0,Low,False,False,False,1,3.6215444124774803,1.0057956089000135,2.632539811826883,2.7249179784192634,2.058515613873265,Inactive_High_Balance,0,0,0,1,0,High Value,0
437,49,9,111634.29,2,0,1,166440.32,11.622992497580764,12.022398093851297,0.5,0.9,0,1,1.4909292572268145,0.2,0,0,Medium Balance,0.7808088945334807,0,2,0.0,0.07808088945334807,0,Medium,False,False,True,3,4.070220069784589,3.231893335893568,3.0802496896744826,1.5408935681038607,2.1916331201144925,Active_Power_Core,1,0,0,0,0,Platinum Value,0
560,30,0,108883.29,1,1,0,27914.95,11.598041037724748,10.23695348904789,0.25,0.0,1,0,0.2563726135331369,1.0,0,0,Medium Balance,0.26550661545345433,1,0,108883.29,0.26550661545345433,0,Low,False,False,False,1,2.7502072657510963,1.6941573856842636,3.344019267006799,3.443686849317319,3.1539662396451793,Inactive_High_Balance,0,0,0,1,0,High Value,0
577,34,2,0.0,2,1,1,84033.35,0.0,11.338980922808378,0.5,0.2,1,1,84033.35,0.6666666666666666,1,0,Zero Balance,0.6200000000000001,0,2,0.0,0.2066666666666667,0,Medium,False,False,False,2,3.226458026115926,2.702955193294997,1.4535504061780473,2.399332910912429,3.300814451365375,Inactive_Disengaged,0,0,1,0,0,Low Value,0
672,43,5,0.0,2,1,1,64515.5,0.0,11.074676284022543,0.5,0.5,1,1,64515.5,0.3333333333333333,1,0,Zero Balance,0.6500000000000001,0,2,0.0,0.10833333333333335,0,Medium,False,True,True,2,2.891073819739518,2.913840262319496,1.1893592283871457,2.1182506610454106,2.8649417491050535,Inactive_Disengaged,0,0,1,0,0,Low Value,0
594,32,4,120074.97,2,1,1,162961.79,11.695879904784801,12.00127717151996,0.5,0.4,1,1,1.3571557239970662,0.4,0,0,Medium Balance,0.781691902522684,0,2,0.0,0.1563383805045368,0,Medium,True,False,False,3,3.8004590673213716,2.3356214033973903,2.7923340616902004,1.0622338787012888,2.4641808470311863,Active_Power_Core,1,0,0,0,0,Platinum Value,0
771,32,9,77487.2,1,0,0,33143.04,11.257880945684485,10.408618190611445,0.25,0.9,0,0,0.42771725243327374,0.1,0,0,Medium Balance,0.3013856830400018,0,0,77487.2,0.03013856830400018,0,Low,True,False,True,4,2.6559320437723,2.6247072459020444,3.0270427255892454,2.973713320065251,1.5982646687076882,Active_Casual,0,1,0,0,0,High Value,0
673,36,5,73088.06,2,0,0,196142.26,11.199433976535257,12.186600589589263,0.5,0.5,0,0,2.683606274317935,0.3333333333333333,0,0,Medium Balance,0.33567761641116683,0,0,73088.06,0.05594626940186114,0,Medium,True,False,True,3,3.722741681354007,2.0612353601062394,2.2000158253005044,1.5935706666823286,2.305215943443793,Active_Power_Core,1,0,0,0,0,Platinum Value,0
711,35,8,0.0,1,1,1,67508.01,0.0,11.120016349434243,0.25,0.8,1,1,67508.01,0.1111111111111111,1,0,Zero Balance,0.605,0,1,0.0,0.06722222222222222,0,Low,False,False,False,2,3.096718489628963,2.9457087907325756,1.942718443611565,3.002007193602713,2.0711164612196153,Inactive_Disengaged,0,0,1,0,0,Low Value,0
682,42,0,0.0,1,0,1,91981.85,0.0,11.429357425610629,0.25,0.0,0,1,91981.85,1.0,1,0,Zero Balance,0.47500000000000003,0,1,0.0,0.47500000000000003,0,Low,False,False,False,1,3.5152448805941154,2.218803678861138,2.2316804444178913,3.4951164566194803,3.324381999671869,Inactive_High_Balance,0,0,0,1,0,High Value,1
539,28,5,0.0,2,1,0,48382.4,0.0,10.786912058668664,0.5,0.5,1,0,48382.4,0.3333333333333333,1,0,Zero Balance,0.25,1,0,0.0,0.041666666666666664,0,Medium,False,True,True,2,2.7427455791937234,2.9826091579811442,1.0879522282723104,2.819820017160011,3.1849048202447072,Inactive_Disengaged,0,0,1,0,0,Low Value,0
774,60,5,85891.55,1,1,0,74135.48,11.360852375456826,11.213662997832813,0.25,0.5,1,0,0.8631188618803376,0.16666666666666666,0,0,Medium Balance,0.31263314949046994,0,0,85891.55,0.052105524915078326,0,Low,False,False,True,1,2.881745894021815,1.172502875345013,2.5087757196605636,2.484690098734693,1.4172424710784797,Inactive_High_Balance,0,0,0,1,0,High Value,1
560,31,5,125341.69,1,1,0,79547.39,11.73880678517275,11.28412079471763,0.25,0.5,1,0,0.6346392438202818,0.16666666666666666,0,0,Medium Balance,0.31721194816277665,0,0,125341.69,0.05286865802712944,0,Low,False,True,False,1,2.957729320909158,1.1502107529208185,2.5541948678640742,2.466032775110361,1.3943521666783143,Inactive_High_Balance,0,0,0,1,0,High Value,0
834,49,8,160602.25,2,1,0,129273.94,11.986692316902744,11.769696733137453,0.5,0.8,1,0,0.8049272975484618,0.2222222222222222,0,1,High Balance,0.4252150033313152,0,0,160602.25,0.04724611148125724,1,Medium,False,False,False,3,3.49220385163415,2.5409532193805857,2.4185681373721386,1.3618538429957316,1.8525314865959839,Active_Power_Core,1,0,0,0,0,Platinum Value,0
592,66,5,149950.19,1,1,1,76267.59,11.918065120124325,11.242016468033157,0.25,0.5,1,1,0.5086161036801374,0.16666666666666666,0,1,High Balance,0.7193836064500636,0,1,0.0,0.11989726774167726,0,Low,False,False,False,4,3.0568553522578075,1.5546690123380074,2.899562765733215,2.031798336417786,1.2253805222497438,Active_Casual,0,1,0,0,0,Platinum Value,0
